year	id	treat	pop	origin	temp	date	offspring	
2015	0768	20Gy	T1	T36	30	1-Jan	28	
2015	0765	20Gy	T1	T36	30	1-Jan	32	
2015	0760	Ctrl	T1	T36	36	1-Jan	70	
2015	0732	20Gy	T1	T36	36	1-Jan	27	
2015	0766	20Gy	T1	T36	36	1-Jan	34	
2015	0767	20Gy	T1	T36	36	1-Jan	38	
2015	0845	Ctrl	T1	T36	30	2-Jan	70	
2015	0842	Ctrl	T1	T36	30	2-Jan	82	
2015	0840	Ctrl	T1	T36	30	2-Jan	84	
2015	0843	Ctrl	T1	T36	30	2-Jan	94	
2015	0859	20Gy	T1	T36	30	2-Jan	27	
2015	0853	20Gy	T1	T36	30	2-Jan	28	
2015	0861	20Gy	T1	T36	30	2-Jan	33	
2015	0855	20Gy	T1	T36	30	2-Jan	39	
2015	0852	20Gy	T1	T36	30	2-Jan	39	
2015	0856	20Gy	T1	T36	30	2-Jan	42	
2015	0841	Ctrl	T1	T36	36	2-Jan	58	
2015	0849	Ctrl	T1	T36	36	2-Jan	66	
2015	0847	Ctrl	T1	T36	36	2-Jan	72	
2015	0862	20Gy	T1	T36	36	2-Jan	18	
2015	0860	20Gy	T1	T36	36	2-Jan	19	
2015	0857	20Gy	T1	T36	36	2-Jan	21	
2015	0854	20Gy	T1	T36	36	2-Jan	21	
2015	0846	20Gy	T1	T36	36	2-Jan	27	
2015	0858	20Gy	T1	T36	36	2-Jan	39	
2015	0926	Ctrl	T1	T36	30	3-Jan	53	
2015	0930	Ctrl	T1	T36	30	3-Jan	58	
2015	0927	Ctrl	T1	T36	30	3-Jan	69	
2015	0925	Ctrl	T1	T36	30	3-Jan	73	
2015	0928	Ctrl	T1	T36	36	3-Jan	50	
2015	0934	Ctrl	T1	T36	36	3-Jan	57	
2015	0933	Ctrl	T1	T36	36	3-Jan	63	
2015	0931	Ctrl	T1	T36	36	3-Jan	77	
2015	0929	Ctrl	T1	T36	36	3-Jan	78	
2015	0936	20Gy	T1	T36	36	3-Jan	19	
2015	0945	20Gy	T1	T36	36	3-Jan	29	
2015	0946	20Gy	T1	T36	36	3-Jan	31	
2015	0938	20Gy	T1	T36	36	3-Jan	37	
2015	1028	Ctrl	T1	T36	30	4-Jan	62	
2015	1041	20Gy	T1	T36	30	4-Jan	29	
2015	1021	Ctrl	T1	T36	36	4-Jan	66	
2015	1023	Ctrl	T1	T36	36	4-Jan	68	
2015	1040	20Gy	T1	T36	36	4-Jan	12	
2015	1032	20Gy	T1	T36	36	4-Jan	19	
2015	1104	Ctrl	T1	T36	30	5-Jan	65	
2015	1109	20Gy	T1	T36	30	5-Jan	28	
2015	1103	Ctrl	T1	T36	36	5-Jan	60	
2015	1100	Ctrl	T1	T36	36	5-Jan	70	
2015	1110	20Gy	T1	T36	36	5-Jan	0	
2016	417	20Gy	T1	T36	30	02-mar	36	
2016	418	20Gy	T1	T36	30	02-mar	12	
2016	419	20Gy	T1	T36	30	02-mar	20	
2016	420	20Gy	T1	T36	30	02-mar	24	
2016	421	20Gy	T1	T36	30	02-mar	32	
2016	422	20Gy	T1	T36	30	02-mar	16	
2016	423	20Gy	T1	T36	30	02-mar	35	
2016	424	20Gy	T1	T36	30	02-mar	40	
2016	425	20Gy	T1	T36	30	02-mar	33	
2016	404	Ctrl	T1	T36	30	02-mar	61	
2016	405	Ctrl	T1	T36	30	02-mar	59	
2016	406	Ctrl	T1	T36	30	02-mar	45	
2016	407	Ctrl	T1	T36	30	02-mar	76	
2016	408	Ctrl	T1	T36	30	02-mar	37	
2016	501	20Gy	T1	T36	36	02-mar	20	
2016	502	20Gy	T1	T36	36	02-mar	11	
2016	503	20Gy	T1	T36	36	02-mar	19	
2016	504	20Gy	T1	T36	36	02-mar	32	
2016	505	20Gy	T1	T36	36	02-mar	16	
2016	506	20Gy	T1	T36	36	02-mar	38	
2016	507	20Gy	T1	T36	36	02-mar	19	
2016	515	Ctrl	T1	T36	36	02-mar	38	
2016	516	Ctrl	T1	T36	36	02-mar	43	
2016	517	Ctrl	T1	T36	36	02-mar	38	
2016	518	Ctrl	T1	T36	36	02-mar	66	
2016	426	20Gy	T1	T36	30	03-mar	31	
2016	427	20Gy	T1	T36	30	03-mar	29	
2016	428	20Gy	T1	T36	30	03-mar	25	
2016	429	20Gy	T1	T36	30	03-mar	30	
2016	430	20Gy	T1	T36	30	03-mar	18	
2016	431	20Gy	T1	T36	30	03-mar	26	
2016	432	20Gy	T1	T36	30	03-mar	23	
2016	433	20Gy	T1	T36	30	03-mar	14	
2016	434	20Gy	T1	T36	30	03-mar	14	
2016	435	20Gy	T1	T36	30	03-mar	33	
2016	436	20Gy	T1	T36	30	03-mar	47	
2016	437	20Gy	T1	T36	30	03-mar	20	
2016	438	20Gy	T1	T36	30	03-mar	26	
2016	409	Ctrl	T1	T36	30	03-mar	41	
2016	410	Ctrl	T1	T36	30	03-mar	54	
2016	411	Ctrl	T1	T36	30	03-mar	72	
2016	412	Ctrl	T1	T36	30	03-mar	73	
2016	413	Ctrl	T1	T36	30	03-mar	32	
2016	414	Ctrl	T1	T36	30	03-mar	50	
2016	415	Ctrl	T1	T36	30	03-mar	59	
2016	416	Ctrl	T1	T36	30	03-mar	46	
2016	491	20Gy	T1	T36	36	03-mar	19	
2016	492	20Gy	T1	T36	36	03-mar	21	
2016	493	20Gy	T1	T36	36	03-mar	13	
2016	494	20Gy	T1	T36	36	03-mar	14	
2016	495	20Gy	T1	T36	36	03-mar	18	
2016	496	20Gy	T1	T36	36	03-mar	10	
2016	497	20Gy	T1	T36	36	03-mar	13	
2016	498	20Gy	T1	T36	36	03-mar	17	
2016	499	20Gy	T1	T36	36	03-mar	25	
2016	500	20Gy	T1	T36	36	03-mar	0	
2016	508	Ctrl	T1	T36	36	03-mar	39	
2016	509	Ctrl	T1	T36	36	03-mar	22	
2016	510	Ctrl	T1	T36	36	03-mar	59	
2016	511	Ctrl	T1	T36	36	03-mar	35	
2016	512	Ctrl	T1	T36	36	03-mar	77	
2016	513	Ctrl	T1	T36	36	03-mar	63	
2016	514	Ctrl	T1	T36	36	03-mar	51	
2015	0735	Ctrl	T3	T36	30	31-Dec	76	
2015	0736	Ctrl	T3	T36	30	31-Dec	84	
2015	0741	20Gy	T3	T36	30	31-Dec	32	
2015	0742	20Gy	T3	T36	30	31-Dec	38	
2015	0739	Ctrl	T3	T36	36	31-Dec	45	
2015	0738	Ctrl	T3	T36	36	31-Dec	77	
2015	0740	20Gy	T3	T36	36	31-Dec	0	
2015	0744	20Gy	T3	T36	36	31-Dec	11	
2015	0772	Ctrl	T3	T36	30	1-Jan	52	
2015	0770	Ctrl	T3	T36	30	1-Jan	62	
2015	0779	Ctrl	T3	T36	30	1-Jan	68	
2015	0776	Ctrl	T3	T36	30	1-Jan	70	
2015	0778	Ctrl	T3	T36	30	1-Jan	86	
2015	0771	Ctrl	T3	T36	30	1-Jan	88	
2015	0790	20Gy	T3	T36	30	1-Jan	15	
2015	0789	20Gy	T3	T36	30	1-Jan	21	
2015	0782	20Gy	T3	T36	30	1-Jan	32	
2015	0783	20Gy	T3	T36	30	1-Jan	42	
2015	0780	Ctrl	T3	T36	36	1-Jan	68	
2015	0777	Ctrl	T3	T36	36	1-Jan	74	
2015	0769	Ctrl	T3	T36	36	1-Jan	76	
2015	0773	Ctrl	T3	T36	36	1-Jan	80	
2015	0787	20Gy	T3	T36	36	1-Jan	16	
2015	0785	20Gy	T3	T36	36	1-Jan	18	
2015	0788	20Gy	T3	T36	36	1-Jan	19	
2015	0791	20Gy	T3	T36	36	1-Jan	30	
2015	0784	20Gy	T3	T36	36	1-Jan	39	
2015	0874	Ctrl	T3	T36	30	2-Jan	59	
2015	0877	Ctrl	T3	T36	30	2-Jan	72	
2015	0866	Ctrl	T3	T36	30	2-Jan	76	
2015	0876	Ctrl	T3	T36	30	2-Jan	80	
2015	0868	Ctrl	T3	T36	30	2-Jan	90	
2015	0878	20Gy	T3	T36	30	2-Jan	5	
2015	0880	20Gy	T3	T36	30	2-Jan	23	
2015	0881	20Gy	T3	T36	30	2-Jan	35	
2015	0884	20Gy	T3	T36	30	2-Jan	45	
2015	0867	Ctrl	T3	T36	36	2-Jan	27	
2015	0865	Ctrl	T3	T36	36	2-Jan	34	
2015	0863	Ctrl	T3	T36	36	2-Jan	70	
2015	0869	Ctrl	T3	T36	36	2-Jan	71	
2015	0875	Ctrl	T3	T36	36	2-Jan	84	
2015	0871	20Gy	T3	T36	36	2-Jan	20	
2015	0882	20Gy	T3	T36	36	2-Jan	26	
2015	0870	20Gy	T3	T36	36	2-Jan	39	
2015	0952	Ctrl	T3	T36	30	3-Jan	0	
2015	0953	Ctrl	T3	T36	30	3-Jan	80	
2015	0951	Ctrl	T3	T36	30	3-Jan	84	
2015	0958	20Gy	T3	T36	30	3-Jan	28	
2015	0965	20Gy	T3	T36	30	3-Jan	29	
2015	0970	20Gy	T3	T36	30	3-Jan	37	
2015	0950	Ctrl	T3	T36	36	3-Jan	50	
2015	0961	Ctrl	T3	T36	36	3-Jan	76	
2015	0959	20Gy	T3	T36	36	3-Jan	3	
2015	0968	20Gy	T3	T36	36	3-Jan	30	
2015	0971	20Gy	T3	T36	36	3-Jan	33	
2015	1048	Ctrl	T3	T36	30	4-Jan	53	
2015	1065	Ctrl	T3	T36	30	4-Jan	80	
2015	1068	20Gy	T3	T36	30	4-Jan	15	
2015	1063	20Gy	T3	T36	30	4-Jan	43	
2015	1047	Ctrl	T3	T36	36	4-Jan	27	
2015	1050	Ctrl	T3	T36	36	4-Jan	53	
2015	1059	20Gy	T3	T36	36	4-Jan	11	
2015	1074	20Gy	T3	T36	36	4-Jan	23	
2015	1057	20Gy	T3	T36	36	4-Jan	25	
2015	1116	Ctrl	T3	T36	30	5-Jan	50	
2016	454	20Gy	T3	T36	30	02-mar	8	
2016	455	20Gy	T3	T36	30	02-mar	6	
2016	456	20Gy	T3	T36	30	02-mar	18	
2016	457	20Gy	T3	T36	30	02-mar	22	
2016	458	20Gy	T3	T36	30	02-mar	9	
2016	459	20Gy	T3	T36	30	02-mar	15	
2016	460	20Gy	T3	T36	30	02-mar	15	
2016	461	20Gy	T3	T36	30	02-mar	20	
2016	462	20Gy	T3	T36	30	02-mar	26	
2016	463	20Gy	T3	T36	30	02-mar	41	
2016	464	20Gy	T3	T36	30	02-mar	37	
2016	465	20Gy	T3	T36	30	02-mar	24	
2016	439	Ctrl	T3	T36	30	02-mar	42	
2016	440	Ctrl	T3	T36	30	02-mar	44	
2016	441	Ctrl	T3	T36	30	02-mar	40	
2016	442	Ctrl	T3	T36	30	02-mar	34	
2016	443	Ctrl	T3	T36	30	02-mar	10	
2016	444	Ctrl	T3	T36	30	02-mar	67	
2016	445	Ctrl	T3	T36	30	02-mar	40	
2016	446	Ctrl	T3	T36	30	02-mar	39	
2016	447	Ctrl	T3	T36	30	02-mar	35	
2016	540	20Gy	T3	T36	36	02-mar	19	
2016	541	20Gy	T3	T36	36	02-mar	17	
2016	542	20Gy	T3	T36	36	02-mar	12	
2016	543	20Gy	T3	T36	36	02-mar	21	
2016	544	20Gy	T3	T36	36	02-mar	16	
2016	545	20Gy	T3	T36	36	02-mar	25	
2016	546	20Gy	T3	T36	36	02-mar	31	
2016	547	20Gy	T3	T36	36	02-mar	21	
2016	548	20Gy	T3	T36	36	02-mar	16	
2016	519	Ctrl	T3	T36	36	02-mar	52	
2016	520	Ctrl	T3	T36	36	02-mar	44	
2016	521	Ctrl	T3	T36	36	02-mar	35	
2016	522	Ctrl	T3	T36	36	02-mar	67	
2016	523	Ctrl	T3	T36	36	02-mar	33	
2016	524	Ctrl	T3	T36	36	02-mar	30	
2016	525	Ctrl	T3	T36	36	02-mar	28	
2016	466	20Gy	T3	T36	30	03-mar	12	
2016	467	20Gy	T3	T36	30	03-mar	11	
2016	468	20Gy	T3	T36	30	03-mar	17	
2016	469	20Gy	T3	T36	30	03-mar	27	
2016	470	20Gy	T3	T36	30	03-mar	20	
2016	471	20Gy	T3	T36	30	03-mar	18	
2016	472	20Gy	T3	T36	30	03-mar	28	
2016	473	20Gy	T3	T36	30	03-mar	10	
2016	474	20Gy	T3	T36	30	03-mar	24	
2016	448	Ctrl	T3	T36	30	03-mar	4	
2016	449	Ctrl	T3	T36	30	03-mar	82	
2016	450	Ctrl	T3	T36	30	03-mar	35	
2016	451	Ctrl	T3	T36	30	03-mar	36	
2016	452	Ctrl	T3	T36	30	03-mar	34	
2016	453	Ctrl	T3	T36	30	03-mar	39	
2016	532	20Gy	T3	T36	36	03-mar	20	
2016	533	20Gy	T3	T36	36	03-mar	15	
2016	534	20Gy	T3	T36	36	03-mar	18	
2016	535	20Gy	T3	T36	36	03-mar	13	
2016	536	20Gy	T3	T36	36	03-mar	10	
2016	537	20Gy	T3	T36	36	03-mar	17	
2016	538	20Gy	T3	T36	36	03-mar	12	
2016	539	20Gy	T3	T36	36	03-mar	24	
2016	526	Ctrl	T3	T36	36	03-mar	70	
2016	527	Ctrl	T3	T36	36	03-mar	34	
2016	528	Ctrl	T3	T36	36	03-mar	34	
2016	529	Ctrl	T3	T36	36	03-mar	63	
2016	530	Ctrl	T3	T36	36	03-mar	48	
2016	531	Ctrl	T3	T36	36	03-mar	13	
2015	0794	Ctrl	T4	T36	30	1-Jan	72	
2015	0793	Ctrl	T4	T36	30	1-Jan	96	
2015	0795	20Gy	T4	T36	30	1-Jan	42	
2015	0792	Ctrl	T4	T36	36	1-Jan	52	
2015	0796	20Gy	T4	T36	36	1-Jan	29	
2015	0886	Ctrl	T4	T36	30	2-Jan	0	
2015	0887	Ctrl	T4	T36	30	2-Jan	58	
2015	0889	Ctrl	T4	T36	30	2-Jan	70	
2015	0890	Ctrl	T4	T36	30	2-Jan	80	
2015	0899	20Gy	T4	T36	30	2-Jan	24	
2015	0897	20Gy	T4	T36	30	2-Jan	25	
2015	0898	20Gy	T4	T36	30	2-Jan	26	
2015	0903	20Gy	T4	T36	30	2-Jan	30	
2015	0900	20Gy	T4	T36	30	2-Jan	37	
2015	0892	Ctrl	T4	T36	36	2-Jan	20	
2015	0891	Ctrl	T4	T36	36	2-Jan	41	
2015	0894	Ctrl	T4	T36	36	2-Jan	62	
2015	0893	Ctrl	T4	T36	36	2-Jan	74	
2015	0888	Ctrl	T4	T36	36	2-Jan	90	
2015	0902	20Gy	T4	T36	36	2-Jan	0	
2015	0895	20Gy	T4	T36	36	2-Jan	25	
2015	0901	20Gy	T4	T36	36	2-Jan	26	
2015	0896	20Gy	T4	T36	36	2-Jan	27	
2015	0980	Ctrl	T4	T36	30	3-Jan	0	
2015	0981	Ctrl	T4	T36	30	3-Jan	0	
2015	0973	Ctrl	T4	T36	30	3-Jan	67	
2015	0977	Ctrl	T4	T36	30	3-Jan	76	
2015	0972	Ctrl	T4	T36	30	3-Jan	90	
2015	0985	20Gy	T4	T36	30	3-Jan	13	
2015	0988	20Gy	T4	T36	30	3-Jan	32	
2015	0989	20Gy	T4	T36	30	3-Jan	34	
2015	0991	20Gy	T4	T36	30	3-Jan	48	
2015	0986	20Gy	T4	T36	30	3-Jan	72	
2015	0982	Ctrl	T4	T36	36	3-Jan	46	
2015	0978	Ctrl	T4	T36	36	3-Jan	47	
2015	0975	Ctrl	T4	T36	36	3-Jan	57	
2015	0976	Ctrl	T4	T36	36	3-Jan	78	
2015	0974	Ctrl	T4	T36	36	3-Jan	94	
2015	0994	20Gy	T4	T36	36	3-Jan	0	
2015	0993	20Gy	T4	T36	36	3-Jan	13	
2015	0984	20Gy	T4	T36	36	3-Jan	14	
2015	0992	20Gy	T4	T36	36	3-Jan	49	
2015	1079	Ctrl	T4	T36	30	4-Jan	0	
2015	1080	Ctrl	T4	T36	30	4-Jan	8	
2015	1078	Ctrl	T4	T36	30	4-Jan	58	
2015	1091	20Gy	T4	T36	30	4-Jan	21	
2015	1092	20Gy	T4	T36	30	4-Jan	30	
2015	1075	Ctrl	T4	T36	36	4-Jan	58	
2015	1082	Ctrl	T4	T36	36	4-Jan	94	
2015	1086	20Gy	T4	T36	36	4-Jan	26	
2015	1089	20Gy	T4	T36	36	4-Jan	31	
2015	1128	Ctrl	T4	T36	30	5-Jan	64	
2015	xx1103	20Gy	T4	T36	30	5-Jan	28	
2015	1135	20Gy	T4	T36	30	5-Jan	29	
2015	1126	Ctrl	T4	T36	36	5-Jan	38	
2015	1131	Ctrl	T4	T36	36	5-Jan	67	
2015	1134	20Gy	T4	T36	36	5-Jan	28	
2016	393	20Gy	T4	T36	30	02-mar	46	
2016	394	20Gy	T4	T36	30	02-mar	16	
2016	395	20Gy	T4	T36	30	02-mar	23	
2016	385	Ctrl	T4	T36	30	02-mar	42	
2016	386	Ctrl	T4	T36	30	02-mar	48	
2016	475	20Gy	T4	T36	36	02-mar	15	
2016	476	20Gy	T4	T36	36	02-mar	6	
2016	477	20Gy	T4	T36	36	02-mar	18	
2016	485	Ctrl	T4	T36	36	02-mar	38	
2016	396	20Gy	T4	T36	30	03-mar	15	
2016	397	20Gy	T4	T36	30	03-mar	24	
2016	398	20Gy	T4	T36	30	03-mar	14	
2016	399	20Gy	T4	T36	30	03-mar	20	
2016	400	20Gy	T4	T36	30	03-mar	24	
2016	401	20Gy	T4	T36	30	03-mar	21	
2016	402	20Gy	T4	T36	30	03-mar	25	
2016	403	20Gy	T4	T36	30	03-mar	38	
2016	387	Ctrl	T4	T36	30	03-mar	26	
2016	388	Ctrl	T4	T36	30	03-mar	16	
2016	389	Ctrl	T4	T36	30	03-mar	35	
2016	390	Ctrl	T4	T36	30	03-mar	56	
2016	391	Ctrl	T4	T36	30	03-mar	38	
2016	392	Ctrl	T4	T36	30	03-mar	62	
2016	478	20Gy	T4	T36	36	03-mar	27	
2016	479	20Gy	T4	T36	36	03-mar	18	
2016	480	20Gy	T4	T36	36	03-mar	20	
2016	481	20Gy	T4	T36	36	03-mar	12	
2016	482	20Gy	T4	T36	36	03-mar	12	
2016	483	20Gy	T4	T36	36	03-mar	22	
2016	484	20Gy	T4	T36	36	03-mar	11	
2016	486	Ctrl	T4	T36	36	03-mar	22	
2016	487	Ctrl	T4	T36	36	03-mar	41	
2016	488	Ctrl	T4	T36	36	03-mar	24	
2016	489	Ctrl	T4	T36	36	03-mar	33	
2016	490	Ctrl	T4	T36	36	03-mar	27	
2016	43	20Gy	T1	T36	30	09-feb	10	
2016	79	20Gy	T1	T36	30	09-feb	24	
2016	91	20Gy	T1	T36	30	09-feb	28	
2016	103	20Gy	T1	T36	30	09-feb	30	
2016	197	20Gy	T1	T36	30	09-feb	45	
2016	49	20Gy	T1	T36	36	09-feb	12	
2016	70	20Gy	T1	T36	36	09-feb	22	
2016	89	20Gy	T1	T36	36	09-feb	27	
2016	252	Ctrl	T1	T36	30	09-feb	57	
2016	276	Ctrl	T1	T36	30	09-feb	65	
2016	335	Ctrl	T1	T36	30	09-feb	84	
2016	2	Ctrl	T1	T36	36	09-feb	0	
2016	210	Ctrl	T1	T36	36	09-feb	47	
2016	279	Ctrl	T1	T36	36	09-feb	68	
2016	87	20Gy	T3	T36	30	09-feb	26	
2016	131	20Gy	T3	T36	30	09-feb	34	
2016	331	Ctrl	T3	T36	30	09-feb	83	
2016	372	Ctrl	T3	T36	30	09-feb	101	
2016	1	20Gy	T4	T36	30	09-feb	0	
2016	44	20Gy	T4	T36	30	09-feb	10	
2016	83	20Gy	T4	T36	30	09-feb	25	
2016	88	20Gy	T4	T36	30	09-feb	27	
2016	92	20Gy	T4	T36	30	09-feb	28	
2016	96	20Gy	T4	T36	30	09-feb	29	
2016	130	20Gy	T4	T36	30	09-feb	34	
2016	153	20Gy	T4	T36	30	09-feb	38	
2016	162	20Gy	T4	T36	30	09-feb	40	
2016	186	20Gy	T4	T36	30	09-feb	43	
2016	204	20Gy	T4	T36	30	09-feb	46	
2016	45	20Gy	T4	T36	36	09-feb	10	
2016	54	20Gy	T4	T36	36	09-feb	14	
2016	61	20Gy	T4	T36	36	09-feb	16	
2016	104	20Gy	T4	T36	36	09-feb	30	
2016	117	20Gy	T4	T36	36	09-feb	31	
2016	154	20Gy	T4	T36	36	09-feb	38	
2016	176	20Gy	T4	T36	36	09-feb	42	
2016	170	Ctrl	T4	T36	30	09-feb	41	
2016	289	Ctrl	T4	T36	30	09-feb	72	
2016	294	Ctrl	T4	T36	30	09-feb	73	
2016	309	Ctrl	T4	T36	30	09-feb	78	
2016	310	Ctrl	T4	T36	30	09-feb	78	
2016	312	Ctrl	T4	T36	30	09-feb	79	
2016	344	Ctrl	T4	T36	30	09-feb	87	
2016	125	Ctrl	T4	T36	36	09-feb	32	
2016	205	Ctrl	T4	T36	36	09-feb	46	
2016	268	Ctrl	T4	T36	36	09-feb	62	
2016	277	Ctrl	T4	T36	36	09-feb	67	
2016	280	Ctrl	T4	T36	36	09-feb	68	
2016	284	Ctrl	T4	T36	36	09-feb	71	
